Active,x1,pmv1,x2,pmv2,x3,pmv3,x4,pmv4,x5,pmv5,LUMO,HOMO,GapHL,Dipole_Moment,ASA,a_aro,a_count,a_heavy,balabanJ,chi0,KierFlex,lip_acc,lip_don,logS,mr,rings,vdw_area,vdw_vol,Weight,weinerPath,weinerPol,zagreb,apol,bpol,McGowan_Volume,PetitjeanNumber,CPCM1,CPCM2,CPCM3,CPCM4,CPCM5,SMD1,SMD2,SMD3,SMD4,SMD5,mol
1,50.0969391,256.335175,54.9215775,563.266418,222.326981,232.285431,-1.58261335,300.104462,33.7399635,254.839859,0.01087,-0.31077,-8.752339024,4.5536,376.83005,6,23,12,2.1949499,8.9746914,1.9620595,3,2,-1.43415,4.7079549,1,183.37923,228.14565,165.192,216,13,54,25.878723,13.643277,1.3133,0.5,-125.6528642,-123.539046,-123.5797966,-126.5459769,-127.2914104,-129.7035336,-127.3597782,-127.1493273,-129.888137,-129.0761565,O=C(Nc1ccc(O)cc1)CC
1,54.9114647,280.362701,58.7771378,606.176331,244.893539,257.01239,-1.96099865,314.762665,36.2111931,278.555939,-0.00715,-0.33252,-8.853838292,1.9929,386.54532,6,25,15,2.0377636,10.836499,1.683584,5,2,-1.95876,5.3620968,2,205.87019,258.28384,206.20099,344,22,76,28.87393,16.08407,1.4611,0.428571429,-131.2265705,-129.1406032,-129.1817613,-132.076954,-132.7721419,-134.5330159,-132.678986,-132.4530552,-134.9982117,-135.9699027,O=C(N)CN1C(=O)COc2c1cccc2
1,83.0029984,440.305542,77.7137909,905.64093,394.907623,421.659485,-7.37085485,403.802063,55.9863052,438.166992,-0.0024,-0.27347,-7.376248412,1.1766,527.96118,12,44,22,1.497745,14.940947,3.3569608,2,0,-4.2667999,9.392127,4,313.62494,445.2446,310.465,982,36,120,53.209446,30.290554,2.4564,0.444444444,-243.5604769,-241.9624853,-241.9938329,-244.2181949,-244.7591024,-253.7297163,-250.6753323,-250.3343579,-250.4879161,-244.4777738,C(N1c2c(Sc3c1cccc3)cccc2)[C@H]1CN(C)CCC1
1,70.8853683,360.060699,79.0811462,776.769653,313.945343,329.384277,-1.33144295,425.361359,45.7749367,356.970154,-0.01396,-0.31971,-8.3199467,7.1766,463.88275,5,33,18,1.8741482,13.120955,2.7502909,8,5,-0.97408998,6.2749681,2,255.96878,310.48242,253.26199,632,26,90,35.507895,21.976105,1.8035,0.444444444,-184.1815333,-179.1599904,-179.2568955,-186.2983777,-188.0620085,-192.9798225,-187.4970209,-187.2815944,-194.7236307,-196.7981255,O=C1NC(N)=Nc2n(CCC(CO)CO)cnc12
1,73.3101883,377.935303,73.7267838,806.382568,332.7211,351.617004,-3.86795068,396.16095,53.2125397,379.491547,0.01672,-0.32643,-9.33766054,1.8124,511.32166,6,38,17,1.6258346,12.087576,3.9686646,3,1,-2.96084,6.9197383,2,257.44534,348.01718,235.327,606,21,82,41.346653,27.449347,1.9522,0.454545455,-215.220563,-214.0809369,-214.1035742,-215.6807213,-216.0550248,-221.7456155,-219.717265,-219.3789196,-219.9328409,-215.5791002,N(CCC(C)C)C[C@H]1Oc2c(OC1)cccc2
1,40.8577652,210.724838,45.1025848,465.201172,182.900238,191.701279,-1.44507623,247.812241,27.5366688,211.616318,0.00507,-0.39191,-10.80246097,6.3046,307.05722,5,20,10,1.9733523,6.8115549,1.1004835,4,0,0.14952999,3.7508814,2,137.58205,182.40314,138.174,107,13,50,21.62793,12.91207,1.05,0.4,-113.8647201,-111.62628,-111.6691416,-114.8177754,-115.6153226,-116.1229072,-112.8721686,-112.7052569,-115.9045233,-116.8236956,n12nnnc1CCCCC2
1,98.1755829,511.802643,95.7329102,1060.19397,456.759644,484.447754,-6.68451977,500.658508,67.0959244,508.761688,-0.02461,-0.28332,-7.039913036,3.069,625.73425,12,49,26,1.3653133,17.93251,4.3577948,4,1,-4.5406299,10.669201,4,363.27216,503.62607,365.50101,1719,42,138,59.298239,32.043761,2.8107,0.461538462,-266.7887475,-264.4178329,-264.4645964,-267.7557079,-268.5463182,-276.8463758,-272.8738886,-272.4707645,-274.5695655,-269.4034052,OC1CCN(CCCN2c3c(Sc4c2cccc4)ccc(C#N)c3)CC1
1,79.0290604,408.824432,78.0907822,862.170654,360.847534,382.613098,-4.59954453,415.968903,56.3117218,408.467316,-0.02518,-0.32454,-8.146064576,2.7603,534.24835,11,40,20,1.4368827,13.786246,3.5039861,4,1,-3.0023899,7.9229307,3,277.40353,384.87616,272.34799,896,26,102,45.29986,25.76014,2.1392,0.5,-221.6655271,-220.0260203,-220.0581838,-222.34026,-222.8950979,-229.6620671,-226.7291935,-226.3868587,-227.8195182,-224.6400211,O[C@H](CN1CCCCC1)c1noc(-c2ccccc2)c1
1,84.1133194,436.909698,81.6826706,904.492737,390.012146,414.136902,-5.16299915,433.792114,57.9488297,435.804321,-0.00751,-0.31142,-8.269877356,1.8231,542.90253,12,43,22,1.5403093,14.940947,2.6135898,3,0,-3.5478101,8.9013071,4,302.51996,432.3136,291.39798,956,39,120,50.742653,28.237347,2.3497,0.5,-239.9049315,-237.9631164,-238.0011584,-240.7057005,-241.3649301,-250.9707881,-247.2285115,-246.8961754,-248.0045949,-243.2047751,CN1CCN(C2=Nc3c(cccc3)Cc3c2cccc3)CC1
1,71.9859085,365.783173,73.1965561,767.632751,322.068512,340.23291,-2.40483308,394.965607,50.5662422,365.551392,0.01261,-0.3445,-9.717534476,1.989,471.88174,6,36,17,1.9533714,12.087576,3.5162392,3,1,-2.2950599,6.8589482,2,245.88992,338.53464,233.31099,510,22,82,40.013067,24.304933,1.9092,0.5,-202.6036343,-201.0491222,-201.0797847,-203.2377173,-203.7562738,-208.7152145,-206.3566579,-206.0522351,-208.0656198,-204.8027777,O([C@H]([C@H]1NCCCC1)c1ccccc1)C(=O)C
1,60.4202499,306.762329,62.2031479,652.85199,269.233948,284.319366,-2.13949585,333.545746,42.9824066,306.864288,-0.00439,-0.35087,-9.428275168,1.0327,402.66599,6,29,14,2.6642425,10.983128,2.8591695,2,2,-2.6692801,5.7575307,1,233.20633,284.0162,214.692,287,22,72,33.145895,16.818105,1.6607,0.428571429,-156.943548,-155.6606094,-155.6860602,-157.4623344,-157.8845263,-161.5008637,-159.5619396,-159.3037997,-161.5181588,-158.3839034,Clc1ccc([C@](O)(C(O)(C)C)C)cc1
1,74.8421555,389.463409,67.7794037,794.288696,348.35849,372.637482,-5.31766224,365.173645,54.7501297,390.579742,0.02279,-0.32035,-9.337388424,0.8926,473.18726,6,43,18,1.7710023,12.261302,3.2430599,1,0,-3.4816201,7.7037444,3,266.11285,387.70163,243.394,549,29,94,47.689825,29.310175,2.1489,0.5,-251.5778164,-250.714555,-250.7315451,-251.9312371,-252.2209366,-260.4754431,-258.2610167,-257.9463462,-257.9445217,-250.6035856,N1(C2(c3ccccc3)CCCCC2)CCCCC1
1,60.1455154,308.431885,60.4088287,655.000183,272.125916,287.685394,-2.74526978,326.259613,42.8168221,309.720917,0.0163,-0.3323,-9.48596376,1.3797,409.75641,6,31,14,1.9437938,9.9662552,2.4102397,2,0,-1.87502,5.8084683,2,216.67924,290.11322,191.274,291,20,70,34.357481,22.480519,1.6117,0.428571429,-175.9834844,-174.8263538,-174.8491839,-176.4554619,-176.8415437,-181.7390799,-179.5359781,-179.27526,-180.4996245,-177.194456,CN1[C@@H](C)[C@@H](c2ccccc2)OCC1
1,63.125515,318.978271,66.0001526,677.619141,279.424683,294.305939,-1.76186204,354.775787,43.2646599,317.162048,-0.00899,-0.3671,-9.744746076,1.7575,415.0358,6,29,17,2.2186267,12.466255,1.8520046,5,2,-2.94871,6.2230406,2,235.13809,297.65964,232.239,458,31,88,33.727516,17.312484,1.6999,0.5,-152.1370673,-150.1716171,-150.2105033,-152.9348463,-153.5853403,-156.8474257,-155.4583284,-155.2078036,-156.3836589,-155.9398343,O=C1C(CC)(c2ccccc2)C(=O)NC(=O)N1
1,98.5476074,512.757446,89.2713928,1028.73291,460.416779,493.425262,-7.05077028,474.858856,70.6289291,512.771179,0.01726,-0.32091,-9.202146772,0.8116,594.55023,12,55,26,1.3207583,17.562267,3.4986341,2,1,-5.04142,10.605655,5,341.08569,521.73083,347.50198,1591,49,148,63.478997,33.683003,2.8477,0.461538462,-314.3710049,-312.6411094,-312.67528,-315.0753314,-315.6508745,-325.7332103,-322.2483461,-321.8526347,-323.4133332,-316.4135967,Oc1cc2c(cc1)C[C@H]1N(CCc3ccccc3)CC[C@@]32[C@H]1CCCC3
1,56.455761,286.925232,61.9584274,629.944153,248.906174,259.87738,-1.46498346,338.144989,37.262146,285.630219,0.01493,-0.34864,-9.893321412,2.3859,412.24945,6,26,13,1.932528,9.5186615,2.8071132,3,2,-1.97706,5.2040768,1,201.91556,253.09822,179.21899,304,12,56,28.972309,16.425691,1.4542,0.444444444,-143.5284597,-141.6181184,-141.6557441,-144.3092547,-144.9484161,-147.5625382,-145.211601,-144.9656515,-147.422554,-145.9027241,O=C(OCCCc1ccccc1)N
1,84.9802856,426.215576,90.5084305,899.378296,375.82959,394.154968,-1.85078621,470.875488,58.2548332,423.252991,-0.02278,-0.34086,-8.655465728,3.317,522.01361,12,35,22,1.8135322,15.526733,2.9112275,3,0,-5.4503398,8.8401566,3,305.65414,409.20895,308.76801,953,39,114,45.530309,18.889691,2.2697,0.5,-177.2961628,-175.3077085,-175.3466464,-178.1167804,-178.7926494,-184.9805011,-182.3021549,-181.9658083,-182.0119724,-178.788857,Clc1cc2C(c3ccccc3)=NCC(=O)N(CC#C)c2cc1
1,112.893997,574.788086,112.674973,1183.22034,511.588074,542.635925,-4.60105038,594.204529,78.8954239,570.156677,-0.00934,-0.32681,-8.638866652,1.3683,677.55859,12,55,28,1.3324538,19.346724,5.7381005,4,1,-4.1728201,11.398357,4,398.68695,549.81622,398.93399,2163,47,146,64.467411,35.812589,3.0533,0.5,-304.2099576,-301.4995911,-301.5532637,-305.30903,-306.2049402,-316.0920664,-311.3855224,-310.9412752,-314.8682227,-310.6504048,Clc1cc2/C(=C/CCN3CCN(CCO)CC3)/c3c(cccc3)COc2cc1
1,126.77562,658.054688,121.513107,1332.36584,587.608948,625.796936,-7.65413809,648.817322,81.7320404,651.13324,-0.03021,-0.28732,-6.996374476,5.246,762.70947,12,65,32,1.3703315,22.716969,7.5820127,6,1,-4.3813601,13.204111,4,477.20728,632.46741,475.67801,3096,55,170,75.750169,50.771831,3.6003,0.5,-359.1151308,-354.8224545,-354.9070784,-360.8681374,-362.3029882,-369.891633,-364.0530562,-363.5491056,-371.4487498,-369.2984272,S(=O)(=O)(N(C)C)c1cc2N(CCCN3CCC(CCO)CC3)c3c(Sc2cc1)cccc3
1,78.5203247,404.924835,74.5899811,831.306152,360.047546,382.777618,-4.49718571,398.830811,56.2705727,405.436401,0.01006,-0.33878,-9.492494544,1.2543,498.32031,12,41,20,1.7983508,13.838653,3.0344927,2,2,-3.44489,8.2742558,3,277.29831,401.33215,267.37198,730,33,104,47.584653,23.617347,2.2195,0.5,-229.5792966,-228.3905767,-228.4141266,-230.0612245,-230.454136,-238.5172677,-235.9428173,-235.616704,-236.3004512,-230.3547382,OC([C@@H]1NCCCC1)(c1ccccc1)c1ccccc1
1,82.8680038,424.953308,83.9785461,895.283691,375.642853,397.538055,-3.84070373,446.128845,56.4774132,422.045471,-0.00026,-0.32664,-8.881322008,2.0137,537.90155,12,40,22,1.2076198,14.77781,2.9700661,6,0,-2.5866201,8.2821436,4,297.6311,401.60416,298.34601,1194,31,118,46.166274,30.109726,2.1872,0.461538462,-216.9807474,-214.7895971,-214.8326683,-217.8799394,-218.6182373,-226.7392253,-223.5591982,-223.2340375,-224.223292,-222.7291948,C(N1CCN(c2ncccn2)CC1)c1cc2OCOc2cc1
1,83.3714066,434.180237,79.9297409,888.120728,387.000885,412.710663,-5.36750698,422.039032,56.0421295,432.616547,0.00198,-0.31974,-8.754515952,1.4285,520.60736,11,42,21,1.5862978,14.23384,3.1182458,1,0,-3.4874799,9.0913754,4,284.49509,427.34171,295.44998,819,37,116,51.442653,27.217347,2.3566,0.444444444,-232.7113883,-231.0640891,-231.0965611,-233.3841273,-233.9347797,-242.6234907,-239.2777134,-238.9375078,-240.0384957,-233.819294,CN1CC/C(=C\2/c3c(scc3)CCc3c/2cccc3)/CC1
1,84.7281723,441.870972,81.3420105,911.723267,393.429413,418.331329,-5.61729574,433.169983,58.4405289,440.571533,0.01264,-0.29733,-8.434779652,2.0488,553.58789,12,45,21,1.6617385,14.656489,3.2830968,2,0,-3.33728,8.8504477,3,317.19064,436.75778,280.41501,906,34,108,51.643032,30.196968,2.4015,0.5,-256.0210915,-254.2270002,-254.2622422,-256.7574023,-257.3615943,-266.3935491,-262.8095509,-262.4630636,-263.3557573,-257.6740344,N(CCCN1c2c(cccc2)Cc2c(cccc2)C1)(C)C
1,93.8726196,487.891968,85.3066559,977.57074,437.035278,469.400726,-6.41268969,455.723145,67.5358505,489.514648,-0.00831,-0.36611,-9.73631048,5.3005,540.89764,0,54,26,1.6783053,18.905413,3.5205748,5,3,-3.3569,9.5772095,4,344.79205,487.44537,360.44998,1425,59,154,59.640204,32.525796,2.7546,0.5,-304.9611694,-302.166172,-302.2208179,-306.11731,-307.0707153,-311.0921228,-308.1546989,-307.7828758,-313.1331119,-311.3471931,O=C(CO)[C@@]1(O)[C@@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)C=C2)CC3)CC1
1,105.432724,545.529968,99.2713394,1097.92676,487.851685,522.079224,-6.27776527,525.760254,74.6550522,546.82196,-0.01026,-0.36803,-9.735494132,4.4972,607.38348,0,59,29,1.6033398,21.189871,4.2204194,6,2,-3.9749701,10.609186,4,389.02338,539.6217,402.487,2039,62,168,65.29579,37.58621,3.0521,0.5,-330.3399504,-326.9977618,-327.062873,-331.7294379,-332.8782776,-336.1449743,-333.1912309,-332.7768315,-338.0188191,-336.6932584,O=C(OCC(=O)[C@]1(O)[C@]2(C)[C@@H]([C@@H]3[C@@H]([C@H](O)C2)[C@@]2(C)C(=CC(=O)C=C2)CC3)CC1)C
1,120.62204,616.800415,115.563072,1247.74731,550.262329,588.051147,-5.76245642,615.852905,84.4212265,616.66803,-0.00735,-0.36524,-9.738759524,6.9158,688.50104,0,65,33,1.485575,24.181435,5.3580632,8,3,-3.7272899,11.776738,4,438.31082,598.18109,460.52298,3169,67,186,71.753376,40.730624,3.4083,0.470588235,-361.7489998,-357.2129216,-357.3015898,-363.6245997,-365.1702398,-368.5256037,-364.4391379,-363.9817838,-372.0936751,-372.5213145,O=C(OCC(=O)[C@]1(O)[C@]2(C)[C@@H]([C@@H]3[C@@H]([C@H](O)C2)[C@@]2(C)C(=CC(=O)C=C2)CC3)CC1)CCC(=O)O
1,121.910423,624.460266,114.332184,1247.30823,559.721191,599.524536,-6.14520407,609.060791,86.7853241,626.95459,-0.01197,-0.37037,-9.75263744,4.9573,675.46088,0,68,32,1.650275,23.31119,5.4518638,6,2,-5.20718,12.030536,4,440.7196,612.90924,444.56799,2622,68,180,74.576548,44.145452,3.4748,0.466666667,-383.7593827,-380.5997999,-380.6611894,-385.0790669,-386.1735366,-391.5763074,-388.4007734,-387.9198881,-393.4288489,-390.3574432,O=C(O[C@@]1(C(=O)CO)[C@@]2(C)[C@H]([C@H]3[C@H]([C@H](O)C2)[C@]2(C)C(=CC(=O)C=C2)CC3)CC1)CCCC
1,89.9038315,473.326996,76.7382431,940.803162,426.069336,459.716064,-7.84915733,413.212067,67.2376938,477.067871,0.03372,-0.37898,-11.23022732,2.0161,532.05939,0,57,23,1.6034819,16.405413,3.6238701,2,1,-6.2039499,9.2511549,4,320.33469,481.02551,318.50101,1052,48,136,61.234962,38.127038,2.7075,0.454545455,-336.5655857,-334.9414718,-334.9731907,-337.2376918,-337.7916134,-343.4799625,-341.314613,-340.9355524,-343.5651118,-337.714366,O=C(C)[C@H]1[C@@]2(C)[C@H]([C@H]3[C@H]([C@]4(C)[C@H](C[C@@H](O)CC4)CC3)CC2)CC1
1,72.182785,371.425781,75.3129959,783.166626,327.636536,345.503296,-3.06147313,399.845764,47.9995995,370.038849,0.00168,-0.31492,-8.61519256,7.4998,471.3508,11,34,19,1.8043256,13.405413,1.8953118,4,1,-2.5540099,7.4305396,3,258.38519,353.95773,253.30499,630,33,102,40.503895,21.316105,1.9534,0.5,-184.2868588,-181.3694433,-181.4258075,-185.5153409,-186.5386283,-191.31365,-187.3529483,-187.078011,-190.4178969,-189.6007166,O=C1Nc2c(c(C)n(C)c2)C(c2ccccc2)=NC1
1,114.091438,581.853149,118.200691,1227.37097,514.145264,542.594666,-4.53202724,623.115051,79.7008057,579.837463,-0.02585,-0.34264,-8.620362764,5.3466,725.56976,12,54,30,1.3423295,21.509861,5.3828592,6,1,-4.5332999,11.402834,3,412.91495,550.02094,409.461,3028,46,150,62.746032,34.571968,3.0867,0.5,-290.5629971,-287.080555,-287.1479069,-292.0266958,-293.2443805,-298.4855681,-294.3637428,-293.8922395,-296.7678615,-293.446914,Fc1ccc(C(=O)C2CCN(CCNC(=O)c3c(OC)ccc(C#N)c3)CC2)cc1
1,130.429901,658.756531,124.882202,1307.33032,591.062439,632.445312,-4.60178947,655.991028,93.0314407,661.46936,-0.02101,-0.37687,-9.683519976,7.0864,677.47565,0,70,36,1.5530459,26.474327,5.1089778,7,1,-5.0707898,12.540521,5,461.35812,642.5274,508.55798,3413,84,216,76.918962,48.197038,3.6012,0.466666667,-381.0543151,-377.76801,-377.8319492,-382.4246486,-383.5603939,-387.4217298,-384.079116,-383.5865989,-389.2021402,-386.7007809,F[C@H]1C=2[C@](C)([C@]3(F)[C@@H](O)C[C@@]4(C)[C@]5(C(=O)COC(=O)CC)OC(C)(C)O[C@@H]5C[C@@H]4[C@H]3C1)C=CC(=O)C=2
1,71.7178345,369.007355,76.9778671,794.405518,323.671295,340.315552,-2.81714272,414.87677,48.1762123,368.722961,-0.00087,-0.36445,-9.893593528,7.4684,493.39792,6,34,18,1.8370409,12.957819,2.9162259,5,1,-2.40819,6.8044233,2,261.23596,333.18716,248.282,646,24,88,38.154688,23.963312,1.8838,0.454545455,-187.0831863,-183.5582808,-183.6252581,-188.602917,-189.8847122,-192.9549081,-189.5857486,-189.3017264,-193.3650297,-192.8032642,O=C(NCCC)N1C(=O)O[C@H](c2ccccc2)C1
1,78.4792023,399.312378,82.5558853,848.23114,350.299438,368.888702,-2.48064137,439.925934,53.5927353,396.0513,-0.0043,-0.34643,-9.309904708,2.1286,519.45264,11,37,19,1.8980427,13.664926,3.2762096,4,0,-3.0418501,7.6069551,2,285.69809,368.12979,258.32098,731,26,92,42.206274,25.851726,2.0639,0.454545455,-201.2654968,-199.4790708,-199.5143025,-201.9943465,-202.5904868,-209.0338842,-206.7711313,-206.4506221,-206.3921031,-202.4894967,O=C(OCCC)c1n([C@@H](C)c2ccccc2)cnc1
1,102.038406,515.042358,106.191109,1078.78943,455.247192,481.031799,-2.58041692,568.657715,65.6363754,508.702728,-0.03346,-0.33567,-8.223617636,3.9466,629.57629,6,49,24,1.8958853,17.742277,6.2936635,7,3,-2.78725,9.3377695,2,364.20709,458.61902,355.45898,1426,35,120,54.237825,38.660175,2.6715,0.5,-272.7569466,-267.995733,-268.0891001,-274.7163799,-276.326916,-277.5507207,-271.735879,-271.3294068,-281.5398814,-284.3031985,S(=O)(=O)(N)c1cc(C(=O)NC[C@H]2N(CCC)CCC2)c(OC)cc1
1,79.052948,413.046387,76.9047012,860.247925,366.858276,389.384705,-5.31498814,412.599976,52.2088165,409.055756,-0.01027,-0.28027,-7.347132,1.1459,525.05389,12,39,20,1.6710315,13.949383,3.3538065,3,0,-2.8929801,8.5081491,3,304.58353,401.20676,285.41501,789,31,104,47.029067,28.330933,2.2421,0.444444444,-211.7786646,-210.1007148,-210.1334021,-212.4765236,-213.0537501,-221.1813488,-218.249528,-217.9228762,-217.9409972,-213.0624312,N(CCCN1c2ncccc2Sc2c1cccc2)(C)C
1,78.2065964,410.337952,74.3716812,852.182983,365.301208,387.437958,-5.82643795,399.393677,54.5610466,410.229401,-0.0077,-0.32085,-8.52131254,1.0719,530.03412,12,41,20,1.7363107,13.786246,2.9644835,1,1,-4.1480799,8.5159101,3,279.28046,411.3374,263.384,759,34,102,48.542653,23.617347,2.2587,0.444444444,-230.7521629,-229.2422968,-229.2720825,-231.3679637,-231.8715689,-240.3535142,-237.3109392,-236.9793172,-237.1204721,-231.1460319,N(CCCC1c2c(cccc2)C=Cc2c1cccc2)C
1,50.3142204,256.558044,52.5938911,550.782532,223.947205,236.312469,-1.6514504,288.412354,34.8670082,256.147339,-0.01454,-0.35453,-9.251671884,3.0467,348.44257,0,25,12,2.7980292,9.1902342,1.7516019,3,1,-1.8317699,4.6797948,1,192.38123,232.60565,167.20799,175,21,58,27.212309,16.787691,1.3563,0.4,-139.2121718,-137.3749677,-137.4102942,-139.9905579,-140.6407416,-142.0911433,-140.3539859,-140.1433471,-142.5969329,-141.8627237,O=C1C(CC)(CC)C(=O)C=CN1
1,78.9728165,404.829041,78.5989761,846.358337,357.959106,379.022949,-3.55727386,423.907104,56.4405365,406.384949,-0.00915,-0.32648,-8.635057028,2.3648,516.37878,6,41,18,1.9224706,12.957819,3.7420318,2,0,-3.65818,7.5825524,2,275.39722,378.34735,245.366,612,24,88,45.398239,28.081761,2.1323,0.444444444,-233.6395408,-232.2507082,-232.2779668,-234.2105362,-234.6797155,-241.6180861,-239.339164,-238.9999888,-239.7184023,-234.3243258,O=C([C@@H](CCC)N1CCCC1)c1ccc(C)cc1
1,92.043457,458.123169,98.8182526,956.449585,403.05246,424.100128,-1.1080296,515.00238,63.3579559,455.51709,-0.03923,-0.33037,-7.922385224,5.3136,534.10681,12,36,25,1.8636699,18.189871,4.142302,2,0,-7.3815598,9.2079878,3,322.44968,422.52682,386.79999,1335,44,134,46.762723,21.697277,2.3904,0.5,-169.9658578,-167.2272173,-167.2798933,-171.127653,-172.0999762,-177.6381219,-173.1923572,-172.8444215,-175.6204492,-170.7441413,Clc1cc2C(c3c(F)cccc3)=NCC(=S)N(CC(F)(F)F)c2cc1
1,74.0441055,375.639832,77.9350281,794.102417,331.3396,349.199524,-2.16442132,413.5961,49.9651985,374.396759,-0.00321,-0.32023,-8.626621432,3.7824,466.0033,11,34,20,1.8851478,14.275657,1.9406918,6,1,-2.4923899,7.4047999,3,273.64975,353.69992,270.29199,698,37,108,39.979102,21.840898,1.971,0.5,-179.7965153,-176.9988027,-177.0533287,-180.9586717,-181.9189799,-185.5157347,-182.330839,-182.0502801,-184.8007032,-184.6948468,O=C1N(C)c2[nH]nc(C)c2N(c2ccccc2)C(=O)C1
1,96.9735336,485.769348,102.487732,1021.58771,429.537109,452.800751,-1.7123425,542.82605,67.6053848,486.982819,-0.01382,-0.33227,-8.66553402,5.6866,583.80939,6,45,22,1.9425805,16.11252,6.3524065,5,1,-3.49964,9.0486689,2,352.49936,444.94482,371.27499,1080,34,108,51.152239,33.863761,2.5245,0.5,-249.3344362,-246.0354852,-246.0990178,-250.7300239,-251.8953565,-255.2177109,-251.1234791,-250.7410095,-255.5329137,-253.3099327,Brc1c(OC)c(C(=O)NC[C@H]2N(CC)CCC2)c(OC)cc1
1,99.6461716,515.550659,101.071793,1086.8783,457.691803,483.829163,-5.55091524,529.414368,63.8026848,512.335449,-0.04609,-0.32429,-7.57026712,3.4719,646.34698,12,48,27,1.2102802,18.85516,4.2998047,8,0,-3.3013201,10.233809,4,374.27316,486.87326,387.46399,2112,45,146,56.488653,38.971347,2.748,0.466666667,-258.0086292,-253.5057299,-253.5946392,-259.8435141,-261.3438011,-268.583075,-263.6303565,-263.2555755,-269.0899568,-271.0857635,O=S1(=O)N(CCCN2CCN(c3ncccn3)CC2)C(=O)c2c1cccc2
1,100.978912,512.041138,102.036301,1061.14673,455.265656,481.212067,-3.74241829,538.973938,70.9885559,510.59024,-0.02235,-0.31904,-8.073409604,4.1595,612.73431,12,46,26,1.6162249,18.095648,3.5760405,3,0,-5.3653598,10.592782,4,361.49579,501.30267,361.87601,1470,48,140,57.53586,26.90414,2.7658,0.454545455,-245.2454821,-243.084574,-243.1271722,-246.1278178,-246.8498772,-255.2547424,-251.3829259,-250.9839303,-251.6053797,-245.5174014,Clc1cc2c(/C(=C\C#N)/c3c(C(N4CCN(C)CC4)=C2)cccc3)cc1
1,52.6566162,266.392151,61.9562416,594.415344,229.536972,238.457413,-0.952108324,322.347046,35.2560692,265.737,-0.0245,-0.32891,-8.283483156,3.1332,386.88895,9,20,15,1.8855749,11.052042,2.0725086,3,2,-3.5819399,5.0423265,2,184.92764,230.4265,234.201,369,18,80,24.986965,13.931035,1.3215,0.5,-87.74661989,-86.15437635,-86.18563603,-88.40150018,-88.94003733,-90.99530046,-88.47158377,-88.24174543,-89.66431468,-88.19360604,FC(F)(F)Oc1cc2sc(N)nc2cc1
1,40.7504158,187.925064,54.4836922,440.640137,156.027023,158.020737,3.50713444,301.873627,28.7968063,188.904205,-0.02104,-0.41933,-10.83810816,1.0024,290.19656,0,12,8,3.7083242,6.7844572,4.2051415,1,0,-1.7904299,2.6058993,0,137.90781,136.25929,192.96199,62,9,34,13.470172,11.187828,0.8181,0.5,-51.6703244,-50.43747861,-50.46203363,-52.16594479,-52.56801876,-52.04982864,-50.60165118,-50.42452533,-51.82064717,-49.03461695,Br[C@H](F)C(F)(F)OC
1,84.9428635,433.006226,90.1769257,923.36145,380.710602,399.394897,-2.70653081,485.03244,57.2293396,431.057739,-0.00881,-0.32621,-8.63696184,5.3935,565.44885,6,40,21,1.8647151,15.242276,4.0462174,5,0,-2.66605,8.0666828,2,317.56119,398.52814,289.33099,985,30,102,45.137067,29.456933,2.2224,0.454545455,-217.5637065,-214.6019297,-214.6598792,-218.7860671,-219.7920147,-221.8014043,-218.6533273,-218.2917571,-221.5954645,-220.4792875,O=C(/C=C/N1CC=CC1)c1cc(OC)c(OC)c(OC)c1
1,40.0782242,208.847824,45.1719894,458.291229,179.956467,188.305237,-1.41136801,250.9487,25.8977871,208.239883,0.02235,-0.38252,-11.01716049,6.381,301.96832,0,19,10,2.1324248,7.1378284,0.86826533,3,0,-0.50949001,3.597934,2,129.37259,177.3687,139.15399,103,12,54,21.025137,13.734863,1.0089,0.5,-107.0270907,-104.2816172,-104.3340938,-108.1986656,-109.1800656,-109.5861427,-107.4021114,-107.2421645,-110.8412513,-111.7747215,O=C1N2C(=O)CCC2CC1
1,109.614769,564.442505,107.725616,1166.51611,501.54538,531.371582,-5.75670624,572.615845,75.37146,561.884399,-0.0019,-0.31755,-8.58934154,0.8837,698.06055,18,54,28,1.270088,19.183588,4.1970315,4,0,-4.0493302,11.443704,4,394.54245,551.29596,370.5,2257,41,144,63.976618,33.703382,3.025,0.5,-297.5731807,-295.3345529,-295.3786088,-298.4898163,-299.2412753,-309.9676322,-305.5319028,-305.0856522,-305.6759644,-299.730618,N(=C/c1nc(C)ccc1)\N1CCN(C(c2ccccc2)c2ccccc2)CC1
1,61.4785461,308.605865,70.6627426,679.39032,267.97287,278.755615,-0.603598654,376.415527,40.4695435,308.597229,-0.02809,-0.37089,-9.32813648,4.1813,421.6637,11,25,17,1.8527496,12.413849,1.902678,5,2,-1.99809,5.7231355,2,216.04846,270.00784,238.19699,537,23,86,29.250344,13.429656,1.5357,0.444444444,-123.0628658,-120.4971335,-120.5473173,-124.121808,-124.9929907,-125.3749691,-121.9835924,-121.7283296,-125.2702257,-126.4381886,Fc1c(Cn2nnc(C(=O)N)c2)c(F)ccc1
